docid	date	url	title	wiki_md5	text_md5
2018-08-04_00_French	2018-08-04	https://en.wikinews.org/wiki/French_footballer_Lucas_Digne_joins_Everton_FC_on_five-year_contract	French footballer Lucas Digne joins Everton FC on five-year contract	58fc26efcd66d924894cdd5e3b67fe1f	e9fc702919f6ace04c6b74aae6845ab0
2018-08-05_00_FC	2018-08-05	https://en.wikinews.org/wiki/FC_Barcelona_signs_Chilean_footballer_Arturo_Vidal_from_Bayern	FC Barcelona signs Chilean footballer Arturo Vidal from Bayern	a794258936a9078964b89bc89ff416d7	03a35be5d4c44f2c9d80765cd65eda3d
2018-08-06_00_Brazilian	2018-08-06	https://en.wikinews.org/wiki/Brazilian_footballer_Gabriel_Jesus_signs_contract_extension_with_Manchester_City	Brazilian footballer Gabriel Jesus signs contract extension with Manchester City	22398eade5afc5f7d8886fa5f352b73c	9bfbfc78880d21b275bf02cbd037a97c
2018-08-06_01_Spanish	2018-08-06	https://en.wikinews.org/wiki/Spanish_football:_Sevilla_signs_Aleix_Vidal_from_FC_Barcelona	Spanish football: Sevilla signs Aleix Vidal from FC Barcelona	6f30b281ae32c8ce0144098ec2f7f2c5	63579875a6f9cdd4d3d2903d7eea2155
2018-08-08_00_Football	2018-08-08	https://en.wikinews.org/wiki/Football:_Manchester_City_beats_Chelsea_2-0_to_win_English_Community_Shield	Football: Manchester City beats Chelsea 2-0 to win English Community Shield	c4aae9a3d0ade199061e77528de240e4	2230843ed824590fa01546cf12b6ed04
2018-08-09_00_Real	2018-08-09	https://en.wikinews.org/wiki/Real_Madrid_agrees_with_Chelsea_FC_to_sign_goalkeeper_Thibaut_Courtois	Real Madrid agrees with Chelsea FC to sign goalkeeper Thibaut Courtois	3c7d2bcff2e950c827082e7cc8455d15	2a6a1364f7ed4680711d8af85217fb2d
2018-08-10_00_New	2018-08-10	https://en.wikinews.org/wiki/New_South_Wales,_Australia_government_says_entire_state_in_winter_2018_drought	New South Wales, Australia government says entire state in winter 2018 drought	1b5a80f11b3627927059cf67df58eac7	ef2dd871b77b99a895e4fe652b6d614e
2018-08-18_00_Singer	2018-08-18	https://en.wikinews.org/wiki/Singer_Aretha_Franklin,_%27queen_of_soul%27,_dies_aged_76	Singer Aretha Franklin, 'queen of soul', dies aged 76	bfc9fe517a257750fdf6ae848538786e	b21e165c5ba1591b7192a2f68c7457a3
2018-08-25_00_Fossil	2018-08-25	https://en.wikinews.org/wiki/Fossil_genome_shows_hybrid_of_two_extinct_species_of_human	Fossil genome shows hybrid of two extinct species of human	11f1f1636ca2d62ae4ae1bdc0d3a9da1	07fa3c2acabd71a941e8342096565d05
2018-08-30_00_Brisbane	2018-08-30	https://en.wikinews.org/wiki/Brisbane,_Australia_Magistrates_Court_charges_two_cotton_farmers_with_$20m_fraud	Brisbane, Australia Magistrates Court charges two cotton farmers with $20m fraud	e7375802108ec6b5858305e30138681a	7f13f2e50ccf3c9733bc781d7ed7d735
2018-09-04_00_Creativity	2018-09-04	https://en.wikinews.org/wiki/Creativity_celebrated_at_Fan_Expo_Canada_2018_in_Toronto	Creativity celebrated at Fan Expo Canada 2018 in Toronto	60369dcf011e738227dddf3d8adc7bd6	87c03e0172ecba287ebff3bc5be53da1
2018-09-09_00_US	2018-09-09	https://en.wikinews.org/wiki/US_rapper_Mac_Miller_dies_at_home_in_Los_Angeles	US rapper Mac Miller dies at home in Los Angeles	2962d197c8a694040999239485e5b8b4	e981882a3060efdb8821be2ea9a52e5d
2018-09-11_00_Russians	2018-09-11	https://en.wikinews.org/wiki/Russians_protest_against_pension_reform	Russians protest against pension reform	52e3f8a22aa8f027e07c781ed322e7a9	e60c0b4f6607b14c28ec18b8b932d0b7
2018-09-20_00_NASA	2018-09-20	https://en.wikinews.org/wiki/NASA%27s_TESS_spacecraft_reports_its_first_exoplanet	NASA's TESS spacecraft reports its first exoplanet	3d0816683921e2f8af9a1010be9e5634	f52d5f37b72f58098644758b70b45e3c
2018-09-26_00_Study	2018-09-26	https://en.wikinews.org/wiki/Study_suggests_Mars_hosted_life-sustaining_habitat_for_millions_of_years	Study suggests Mars hosted life-sustaining habitat for millions of years	052856003e6c393fc51546dabec27c1f	04c3c206860add3ad9f0c7d5daed5096
2018-09-29_00_Airplane	2018-09-29	https://en.wikinews.org/wiki/Airplane_crashes_into_ocean_in_Micronesia	Airplane crashes into ocean in Micronesia	99273840487c9fd9c7494fb0a610f1a1	d55ac58af23d3d406761b0fa51b7f2dc
2018-10-10_00_UN	2018-10-10	https://en.wikinews.org/wiki/UN_Report_on_Global_Warming_calls_for_rapid_%27unprecedented%27_changes_globally_to_limit_planetary_warming_to_1.5_degree_C	UN Report on Global Warming calls for rapid 'unprecedented' changes globally to limit planetary warming to 1.5 degree C	1e1b972b9c22e45aa107873fcab96a7a	564f128e203e97d4edb996514f2e2471
2018-10-12_00_Manned	2018-10-12	https://en.wikinews.org/wiki/Manned_Soyuz_space_mission_aborts_during_launch	Manned Soyuz space mission aborts during launch	1f843ad896b7622528f79495fd44fe6d	1c227d1dca21327a1feb8aa87345f26f
2018-10-18_00_U	2018-10-18	https://en.wikinews.org/wiki/U.S._Senator_Elizabeth_Warren_releases_DNA_test_results,_asks_Donald_Trump_to_make_promised_donation	U.S. Senator Elizabeth Warren releases DNA test results, asks Donald Trump to make promised donation	f64b249c50f4e698fc7ffa49b1abc20b	b2a0fa03b80487b01de05c06ac2d2e12
2018-10-20_00_Israeli	2018-10-20	https://en.wikinews.org/wiki/Israeli_Supreme_Court_overturns_expulsion_of_US_student	Israeli Supreme Court overturns expulsion of US student	d369978c4d69dadeda4bc2bd80b030bf	60969b24b5c2edd2a6f9dde02e913246
2018-10-23_00_Train	2018-10-23	https://en.wikinews.org/wiki/Train_derails_near_Xinma_station_in_Yilan,_Taiwan	Train derails near Xinma station in Yilan, Taiwan	0b6af83d3be05a8d5dd730dde22a40ba	fc53c79662955602b65487bd9aa06ab9
2018-10-24_00_Jordan	2018-10-24	https://en.wikinews.org/wiki/Jordan_declares_intent_not_to_renew_land_lease_to_Israel	Jordan declares intent not to renew land lease to Israel	d774deb70bf3ebd05d20b7c9db76d589	799c9286a2c45590bb6444d225da25e0
2018-10-29_00_Technology	2018-10-29	https://en.wikinews.org/wiki/Technology_giant_Microsoft_completes_acquisition_of_GitHub	Technology giant Microsoft completes acquisition of GitHub	ded1842114343a311893c7c2b1b2fa7b	1481109b510a33f96b70541f91558aca
2018-10-30_00_22nd	2018-10-30	https://en.wikinews.org/wiki/22nd_annual_ILGA-Europe_conference_meets_in_Brussels:_in_pictures	22nd annual ILGA-Europe conference meets in Brussels: in pictures	ce3d3bef752ff81b58c5285553803017	e20c2fe7dee58041e137f17902401837
2018-10-30_01_In	2018-10-30	https://en.wikinews.org/wiki/In_pictures:_thousands_attend_16th_annual_Taiwan_Pride	In pictures: thousands attend 16th annual Taiwan Pride	e627ee07d88e9a3eba49b3e568677231	b56cbfac48c5e6d515d0dc0b56b5554b
2018-10-30_02_Football	2018-10-30	https://en.wikinews.org/wiki/Football:_Su%C3%A1rez_scores_hat-trick_as_Bar%C3%A7a_thrashes_Real_Madrid_5-1	Football: Suárez scores hat-trick as Barça thrashes Real Madrid 5-1	a351529a669f5260e06837165ab78f4a	9310d73e5da6df33c997af8fd2a9668e
2018-10-31_00_Syria	2018-10-31	https://en.wikinews.org/wiki/Syria%27s_National_Museum_re-opens_after_six_years_of_civil_war	Syria's National Museum re-opens after six years of civil war	2a5ca30e961d306b5730eacc5825eeec	3eeae783c4acce5b506c0f73a315ab3e
2018-11-03_00_Pakistan	2018-11-03	https://en.wikinews.org/wiki/Pakistan_Supreme_Court_acquits_Asia_Bibi_from_blasphemy_charges_after_eight_years_of_confinement	Pakistan Supreme Court acquits Asia Bibi from blasphemy charges after eight years of confinement	93a0b539a1b58587a3a90bf600fef5dc	635d8c73cacf6baeecc4863456df2461
2018-11-04_00_Convicted	2018-11-04	https://en.wikinews.org/wiki/Convicted_double_murderer_executed_by_electric_chair_in_Tennessee,_US	Convicted double murderer executed by electric chair in Tennessee, US	ddf4dcd23f377401f394f3aece24556d	422f54c195c1b5a1156afab2449aba0c
2018-11-05_00_Storm	2018-11-05	https://en.wikinews.org/wiki/Storm_causes_building_wall_at_Amazon.com_warehouse_to_collapse	Storm causes building wall at Amazon.com warehouse to collapse	8eefe3db3f33d51b27c8f8a6ef84964f	95cc8844fb17ecea2266046607b0a835
2018-11-06_00_Ross	2018-11-06	https://en.wikinews.org/wiki/Ross_Edgley_swims_around_Great_Britain_for_first_time_in_history	Ross Edgley swims around Great Britain for first time in history	94cd934de0927f44b286d0934bb3c539	11050cf827c65c8984f64d898bbdab03
2018-11-09_00_Mass	2018-11-09	https://en.wikinews.org/wiki/Mass_graves_of_thousands_of_ISIL_victims_found,_UN_reports	Mass graves of thousands of ISIL victims found, UN reports	632fcf42906328a428320a05feb62224	7c09fc21add1f197f3c0bd9e9d0760bf
2018-11-12_00_Dozens	2018-11-12	https://en.wikinews.org/wiki/Dozens_of_people_killed_in_Mogadishu,_Somalia_car_bombings_near_Sahafi_Hotel	Dozens of people killed in Mogadishu, Somalia car bombings near Sahafi Hotel	704c4210093759ba86a604c9147cd181	7db60f1d40fd3c8265ba62a22f2669e2
2018-11-13_00_Merkel	2018-11-13	https://en.wikinews.org/wiki/Merkel,_Macron_hold_ceremonial_meeting_before_100th_anniversary_of_World_War_I_end	Merkel, Macron hold ceremonial meeting before 100th anniversary of World War I end	4c519decbff8db997f76afe52a6b1c77	7bc39ad3febdf42960b1a8e02a7285cf
2018-11-14_00_Israel	2018-11-14	https://en.wikinews.org/wiki/Israel_and_Palestinian_militants_agree_to_ceasefire_after_worse_Gaza_violence_since_2014	Israel and Palestinian militants agree to ceasefire after worse Gaza violence since 2014	a447d1636caacae73cae9e8da3c97f0c	d916b4c22644a6ae034ffaffc1050be2
2018-11-22_00_Airbnb	2018-11-22	https://en.wikinews.org/wiki/Airbnb_announces_intent_to_remove_Israeli_West_Bank_settlement_property_listings	Airbnb announces intent to remove Israeli West Bank settlement property listings	a7c74e4151e4d3a329968cd259fa840f	6eef358b1b6f8e9b33623307f0306be5
2018-11-26_00_US	2018-11-26	https://en.wikinews.org/wiki/US_National_Climate_Assessment_warns_of_climate-related_damages_to_economy,_ecosystems,_human_health	US National Climate Assessment warns of climate-related damages to economy, ecosystems, human health	ab17b054b66d8e8c08643788a637ed9c	44a3b5a8ecdfee9892e136ab7ffae949
2018-11-29_00_Wikinews	2018-11-29	https://en.wikinews.org/wiki/Wikinews_attends_2018_Bangalore_ComicCon	Wikinews attends 2018 Bangalore ComicCon	66f62b163aab1a96df0d4a362e598324	c5248929a904f98e8a27d91d610b2373
2018-11-29_01_NASA	2018-11-29	https://en.wikinews.org/wiki/NASA%27s_InSight_Lander_makes_it_to_Mars	NASA's InSight Lander makes it to Mars	0af4a5bdf56e67d2d6fe5037ffdd56a1	210ade7ceb530971b0bb6573779715c6
2018-12-01_00_Greek	2018-12-01	https://en.wikinews.org/wiki/Greek_police_arrest_more_than_60_people_for_gold_smuggling	Greek police arrest more than 60 people for gold smuggling	06e92e155a703f2321a41161368b35e9	bc7911d0fa529164f052d46e75af47ef
2018-12-03_00_Investigation	2018-12-03	https://en.wikinews.org/wiki/Investigation_of_Deutsche_Bank_headquarters_spills_into_second_day	Investigation of Deutsche Bank headquarters spills into second day	ac649d9985ef1c34c24b2ea1113a7dfe	a55ed3448a986247740c0884e63bd9e8
2018-12-06_00_UK	2018-12-06	https://en.wikinews.org/wiki/UK_Parliament_begins_debate_on_Brexit_deal	UK Parliament begins debate on Brexit deal	c0d602f816e61e6bcc2b9de4c7b6134d	b78c7a782b37a98bafb2e7e743747224
2018-12-17_00_Fire	2018-12-17	https://en.wikinews.org/wiki/Fire_breaks_out_at_Chester_Zoo,_England	Fire breaks out at Chester Zoo, England	5094c8689f32d8c295248ffce1aa54e9	f498fbf0597be62c6d7a4360ef5ee929
2018-12-18_00_Australia	2018-12-18	https://en.wikinews.org/wiki/Australia_now_recognises_West_Jerusalem_as_Israeli_capital,_Prime_Minister_Scott_Morrison_announces	Australia now recognises West Jerusalem as Israeli capital, Prime Minister Scott Morrison announces	85b1369d055572fa015f626babba603d	744181c11d673c993c725a3fc193229b
2018-12-19_00_Passengers	2018-12-19	https://en.wikinews.org/wiki/Passengers_evacuated_at_Prague_airport_after_drawing_of_bomb_found_in_plane	Passengers evacuated at Prague airport after drawing of bomb found in plane	95a87816f922261480b3e6226cd3dbb5	aa832b0c3d39d6716eda7185361c1670
2018-12-23_00_UK	2018-12-23	https://en.wikinews.org/wiki/UK_police_locate_missing_Chinese_teen_Mei_Chen,_silent_on_details	UK police locate missing Chinese teen Mei Chen, silent on details	302f8d02b37c18467fcb081aafaa45c0	f17d464673ce56af6de4054c5afee75e
2018-12-25_00_US	2018-12-25	https://en.wikinews.org/wiki/US_warns_Spain_of_Christmas_bus_ramming_plot_in_Barcelona	US warns Spain of Christmas bus ramming plot in Barcelona	b3cb06a7ae39460ad94cebeae6cb626b	0643e731ce10db4219d30aeac8f2856e
2018-12-25_01_Indonesia	2018-12-25	https://en.wikinews.org/wiki/Indonesia_tsunami_hits_Sunda_Strait_after_Krakatoa_eruption	Indonesia tsunami hits Sunda Strait after Krakatoa eruption	fa7932ffe3ac8a809f744dcf596bc4f5	a02988f409d935b440e8b99ea6bdeda8
2018-12-28_00_Police	2018-12-28	https://en.wikinews.org/wiki/Police_warn_new_drone_owners_to_obey_law_after_disruption_at_UK%27s_Gatwick_Airport	Police warn new drone owners to obey law after disruption at UK's Gatwick Airport	c8446b507ccf38419c1998e69814f205	c40ac6b97a8d466b3fcbdfbef3501587
2018-12-29_00_German	2018-12-29	https://en.wikinews.org/wiki/German_government_considers_introducing_mosque_taxes,_like_church_taxes	German government considers introducing mosque taxes, like church taxes	64bea90245476ee79c213eb1a069c133	6327260e7e1ba6f044384c32748bbb7d
2018-12-30_00_US	2018-12-30	https://en.wikinews.org/wiki/US_political_pundit_Bre_Payton,_26,_dies_suddenly	US political pundit Bre Payton, 26, dies suddenly	6df3e7c8768cc3d7cc7debc43410cf6f	e1da5075c96b6cdc4e45053645d885af
2018-12-31_00_Scottish	2018-12-31	https://en.wikinews.org/wiki/Scottish_Borders_minibus_crash_kills_one,_injures_23	Scottish Borders minibus crash kills one, injures 23	f779c074492ad1c3ca8e8b2440b621d4	b1b75208f523cd9f40f96ed4e9ad3f99
