,Transferability Metric,Source Architecture,Transferability Metric Score,Test Accuracy,Trainable Backbone,Target Dataset
723,hscore,resnet50,2383.58642578125,0.795799970626831,True,cifar100
724,hscore,resnet101,2452.35400390625,0.758899986743927,False,cifar100
725,hscore,resnet101,2452.35400390625,0.8015999794006348,True,cifar100
726,hscore,resnet50v2,1259.224609375,0.7087000012397766,False,cifar100
727,hscore,resnet50v2,1259.224609375,0.7785000205039978,True,cifar100
728,hscore,resnet101v2,1418.509521484375,0.7279000282287598,False,cifar100
729,hscore,resnet101v2,1418.509521484375,0.8064000010490417,True,cifar100
730,hscore,resnet152v2,1341.2547607421875,0.7229999899864197,False,cifar100
731,hscore,resnet152v2,1341.2547607421875,0.8047000169754028,True,cifar100
732,hscore,vgg16,290.1708068847656,0.6571000218391418,False,cifar100
733,hscore,vgg16,290.1708068847656,0.7056999802589417,True,cifar100
734,hscore,vgg19,291.2716369628906,0.669700026512146,False,cifar100
735,hscore,vgg19,291.2716369628906,0.7085999846458435,True,cifar100
736,hscore,densenet121,432.0556945800781,0.7135999798774719,False,cifar100
737,hscore,densenet121,432.0556945800781,0.8151999711990356,True,cifar100
738,hscore,densenet169,454.748779296875,0.7251999974250793,False,cifar100
739,hscore,densenet169,454.748779296875,0.8183000087738037,True,cifar100
740,hscore,densenet201,534.1738891601562,0.7421000003814697,False,cifar100
741,hscore,densenet201,534.1738891601562,0.8223000168800354,True,cifar100
742,hscore,xception,1542.391845703125,0.6725999712944031,False,cifar100
743,hscore,xception,1542.391845703125,0.819599986076355,True,cifar100
744,hscore,mobilenet,620.2024536132812,0.6913999915122986,False,cifar100
745,hscore,mobilenet,620.2024536132812,0.7667999863624573,True,cifar100
746,hscore,mobilenetv2,835.5341186523438,0.6643000245094299,False,cifar100
747,hscore,mobilenetv2,835.5341186523438,0.7623999714851379,True,cifar100
748,hscore,mobilenetv3,736.663818359375,0.736299991607666,False,cifar100
749,hscore,mobilenetv3,736.663818359375,0.8026999831199646,True,cifar100
750,hscore,nasnetmobile,3258.298095703125,0.6478000283241272,False,cifar100
751,hscore,nasnetmobile,3258.298095703125,0.7912999987602234,True,cifar100
752,hscore,efficientnetb0,1153.5098876953125,0.7092000246047974,False,cifar100
753,hscore,efficientnetb0,1153.5098876953125,0.8447999954223633,True,cifar100
754,hscore,efficientnetb1,947.5721435546875,0.7200000286102295,False,cifar100
755,hscore,efficientnetb1,947.5721435546875,0.8592000007629395,True,cifar100
756,hscore,efficientnetb2,973.1129760742188,0.7218000292778015,False,cifar100
757,hscore,efficientnetb2,973.1129760742188,0.8608999848365784,True,cifar100
758,hscore,efficientnetb3,1004.5615234375,0.7204999923706055,False,cifar100
759,hscore,efficientnetb3,1004.5615234375,0.8690000176429749,True,cifar100
760,gbc,resnet50,-350.20416259765625,0.630134642124176,False,caltech_birds2011
761,gbc,resnet50,-350.20416259765625,0.6946841478347778,True,caltech_birds2011
762,gbc,resnet101,-245.59014892578125,0.6579219698905945,False,caltech_birds2011
763,gbc,resnet101,-245.59014892578125,0.7159129977226257,True,caltech_birds2011
764,gbc,resnet50v2,-221.1819610595703,0.5671384334564209,False,caltech_birds2011
765,gbc,resnet50v2,-221.1819610595703,0.5281325578689575,True,caltech_birds2011
766,gbc,resnet101v2,-209.6416778564453,0.5916465520858765,False,caltech_birds2011
767,gbc,resnet101v2,-209.6416778564453,0.5942354202270508,True,caltech_birds2011
768,gbc,resnet152v2,-185.75343322753906,0.5938902497291565,False,caltech_birds2011
769,gbc,resnet152v2,-185.75343322753906,0.6070072650909424,True,caltech_birds2011
770,gbc,vgg16,-359.166259765625,0.5177770256996155,False,caltech_birds2011
771,gbc,vgg16,-359.166259765625,0.2858129143714905,True,caltech_birds2011
772,gbc,vgg19,-308.5939025878906,0.5340006947517395,False,caltech_birds2011
773,gbc,vgg19,-308.5939025878906,0.3348291218280792,True,caltech_birds2011
774,gbc,densenet121,-179.4696044921875,0.6774249076843262,False,caltech_birds2011
775,gbc,densenet121,-179.4696044921875,0.7549188733100891,True,caltech_birds2011
776,gbc,densenet169,-206.71273803710938,0.6770797371864319,False,caltech_birds2011
777,gbc,densenet169,-206.71273803710938,0.7449085116386414,True,caltech_birds2011
778,gbc,densenet201,-170.768798828125,0.697790801525116,False,caltech_birds2011
779,gbc,densenet201,-170.768798828125,0.7571625709533691,True,caltech_birds2011
780,gbc,xception,-191.46388244628906,0.5793924927711487,False,caltech_birds2011
781,gbc,xception,-191.46388244628906,0.6491197943687439,True,caltech_birds2011
782,gbc,mobilenet,-437.38983154296875,0.5849154591560364,False,caltech_birds2011
783,gbc,mobilenet,-437.38983154296875,0.6826027035713196,True,caltech_birds2011
784,gbc,mobilenetv2,-178.40081787109375,0.619779109954834,False,caltech_birds2011
785,gbc,mobilenetv2,-178.40081787109375,0.6920952796936035,True,caltech_birds2011
786,gbc,mobilenetv3,-105.25328063964844,0.6998619437217712,False,caltech_birds2011
787,gbc,mobilenetv3,-105.25328063964844,0.726095974445343,True,caltech_birds2011
788,gbc,nasnetmobile,-295.60009765625,0.5031066536903381,False,caltech_birds2011
789,gbc,nasnetmobile,-295.60009765625,0.6116672158241272,True,caltech_birds2011
790,gbc,efficientnetb0,-90.97698211669922,0.7416292428970337,False,caltech_birds2011
791,gbc,efficientnetb0,-90.97698211669922,0.7217811346054077,True,caltech_birds2011
792,gbc,efficientnetb1,-91.8069839477539,0.7412840723991394,False,caltech_birds2011
793,gbc,efficientnetb1,-91.8069839477539,0.7228167057037354,True,caltech_birds2011
794,gbc,efficientnetb2,-84.8765640258789,0.7279945015907288,False,caltech_birds2011
795,gbc,efficientnetb2,-84.8765640258789,0.7302381992340088,True,caltech_birds2011
796,gbc,efficientnetb3,-88.35838317871094,0.726095974445343,False,caltech_birds2011
797,gbc,efficientnetb3,-88.35838317871094,0.7312737107276917,True,caltech_birds2011
798,leep,resnet50,-3.523953676223755,0.630134642124176,False,caltech_birds2011
799,leep,resnet50,-3.523953676223755,0.6946841478347778,True,caltech_birds2011
800,leep,resnet101,-3.509763240814209,0.6579219698905945,False,caltech_birds2011
801,leep,resnet101,-3.509763240814209,0.7159129977226257,True,caltech_birds2011
802,leep,resnet50v2,-3.458374500274658,0.5671384334564209,False,caltech_birds2011
803,leep,resnet50v2,-3.458374500274658,0.5281325578689575,True,caltech_birds2011
804,leep,resnet101v2,-3.443925142288208,0.5916465520858765,False,caltech_birds2011
805,leep,resnet101v2,-3.443925142288208,0.5942354202270508,True,caltech_birds2011
806,leep,resnet152v2,-3.470163106918335,0.5938902497291565,False,caltech_birds2011
807,leep,resnet152v2,-3.470163106918335,0.6070072650909424,True,caltech_birds2011
808,leep,vgg16,-3.5438718795776367,0.5177770256996155,False,caltech_birds2011
809,leep,vgg16,-3.5438718795776367,0.2858129143714905,True,caltech_birds2011
810,leep,vgg19,-3.5530788898468018,0.5340006947517395,False,caltech_birds2011
811,leep,vgg19,-3.5530788898468018,0.3348291218280792,True,caltech_birds2011
812,leep,densenet121,-3.538306474685669,0.6774249076843262,False,caltech_birds2011
813,leep,densenet121,-3.538306474685669,0.7549188733100891,True,caltech_birds2011
814,leep,densenet169,-3.4877419471740723,0.6770797371864319,False,caltech_birds2011
815,leep,densenet169,-3.4877419471740723,0.7449085116386414,True,caltech_birds2011
816,leep,densenet201,-3.513845920562744,0.697790801525116,False,caltech_birds2011
817,leep,densenet201,-3.513845920562744,0.7571625709533691,True,caltech_birds2011
818,leep,xception,-3.4666590690612793,0.5793924927711487,False,caltech_birds2011
819,leep,xception,-3.4666590690612793,0.6491197943687439,True,caltech_birds2011
820,leep,mobilenet,-3.561626672744751,0.5849154591560364,False,caltech_birds2011
821,leep,mobilenet,-3.561626672744751,0.6826027035713196,True,caltech_birds2011
822,leep,mobilenetv2,-3.8490195274353027,0.619779109954834,False,caltech_birds2011
823,leep,mobilenetv2,-3.8490195274353027,0.6920952796936035,True,caltech_birds2011
824,leep,mobilenetv3,-3.765028715133667,0.6998619437217712,False,caltech_birds2011
825,leep,mobilenetv3,-3.765028715133667,0.726095974445343,True,caltech_birds2011
826,leep,nasnetmobile,-3.693291664123535,0.5031066536903381,False,caltech_birds2011
827,leep,nasnetmobile,-3.693291664123535,0.6116672158241272,True,caltech_birds2011
828,leep,efficientnetb0,-3.8725643157958984,0.7416292428970337,False,caltech_birds2011
829,leep,efficientnetb0,-3.8725643157958984,0.7217811346054077,True,caltech_birds2011
830,leep,efficientnetb1,-3.729463577270508,0.7412840723991394,False,caltech_birds2011
831,leep,efficientnetb1,-3.729463577270508,0.7228167057037354,True,caltech_birds2011
832,leep,efficientnetb2,-3.7384636402130127,0.7279945015907288,False,caltech_birds2011
833,leep,efficientnetb2,-3.7384636402130127,0.7302381992340088,True,caltech_birds2011
834,leep,efficientnetb3,-3.768264055252075,0.726095974445343,False,caltech_birds2011
835,leep,efficientnetb3,-3.768264055252075,0.7312737107276917,True,caltech_birds2011
836,nleep,resnet50,-1.5209022760391235,0.630134642124176,False,caltech_birds2011
837,nleep,resnet50,-1.5209022760391235,0.6946841478347778,True,caltech_birds2011
838,nleep,resnet101,-1.3983415365219116,0.6579219698905945,False,caltech_birds2011
839,nleep,resnet101,-1.3983415365219116,0.7159129977226257,True,caltech_birds2011
840,nleep,resnet50v2,-1.4062589406967163,0.5671384334564209,False,caltech_birds2011
841,nleep,resnet50v2,-1.4062589406967163,0.5281325578689575,True,caltech_birds2011
842,nleep,resnet101v2,-1.394997477531433,0.5916465520858765,False,caltech_birds2011
843,nleep,resnet101v2,-1.394997477531433,0.5942354202270508,True,caltech_birds2011
844,nleep,resnet152v2,-1.3636010885238647,0.5938902497291565,False,caltech_birds2011
845,nleep,resnet152v2,-1.3636010885238647,0.6070072650909424,True,caltech_birds2011
846,nleep,vgg16,-1.5767375230789185,0.5177770256996155,False,caltech_birds2011
847,nleep,vgg16,-1.5767375230789185,0.2858129143714905,True,caltech_birds2011
848,nleep,vgg19,-1.5439075231552124,0.5340006947517395,False,caltech_birds2011
849,nleep,vgg19,-1.5439075231552124,0.3348291218280792,True,caltech_birds2011
850,nleep,densenet121,-1.1817653179168701,0.6774249076843262,False,caltech_birds2011
851,nleep,densenet121,-1.1817653179168701,0.7549188733100891,True,caltech_birds2011
852,nleep,densenet169,-1.2653158903121948,0.6770797371864319,False,caltech_birds2011
853,nleep,densenet169,-1.2653158903121948,0.7449085116386414,True,caltech_birds2011
854,nleep,densenet201,-1.2092739343643188,0.697790801525116,False,caltech_birds2011
855,nleep,densenet201,-1.2092739343643188,0.7571625709533691,True,caltech_birds2011
856,nleep,xception,-1.3650541305541992,0.5793924927711487,False,caltech_birds2011
857,nleep,xception,-1.3650541305541992,0.6491197943687439,True,caltech_birds2011
858,nleep,mobilenet,-1.4297808408737183,0.5849154591560364,False,caltech_birds2011
859,nleep,mobilenet,-1.4297808408737183,0.6826027035713196,True,caltech_birds2011
860,nleep,mobilenetv2,-1.343125581741333,0.619779109954834,False,caltech_birds2011
861,nleep,mobilenetv2,-1.343125581741333,0.6920952796936035,True,caltech_birds2011
862,nleep,mobilenetv3,-1.1378768682479858,0.6998619437217712,False,caltech_birds2011
863,nleep,mobilenetv3,-1.1378768682479858,0.726095974445343,True,caltech_birds2011
864,nleep,nasnetmobile,-1.5534359216690063,0.5031066536903381,False,caltech_birds2011
865,nleep,nasnetmobile,-1.5534359216690063,0.6116672158241272,True,caltech_birds2011
866,nleep,efficientnetb0,-0.9727848172187805,0.7416292428970337,False,caltech_birds2011
867,nleep,efficientnetb0,-0.9727848172187805,0.7217811346054077,True,caltech_birds2011
868,nleep,efficientnetb1,-1.0217941999435425,0.7412840723991394,False,caltech_birds2011
869,nleep,efficientnetb1,-1.0217941999435425,0.7228167057037354,True,caltech_birds2011
870,nleep,efficientnetb2,-0.9994061589241028,0.7279945015907288,False,caltech_birds2011
871,nleep,efficientnetb2,-0.9994061589241028,0.7302381992340088,True,caltech_birds2011
872,nleep,efficientnetb3,-1.0459178686141968,0.726095974445343,False,caltech_birds2011
873,nleep,efficientnetb3,-1.0459178686141968,0.7312737107276917,True,caltech_birds2011
874,logme,resnet50,1.28788161277771,0.630134642124176,False,caltech_birds2011
875,logme,resnet50,1.28788161277771,0.6946841478347778,True,caltech_birds2011
876,logme,resnet101,1.299354910850525,0.6579219698905945,False,caltech_birds2011
877,logme,resnet101,1.299354910850525,0.7159129977226257,True,caltech_birds2011
878,logme,resnet50v2,1.286818504333496,0.5671384334564209,False,caltech_birds2011
879,logme,resnet50v2,1.286818504333496,0.5281325578689575,True,caltech_birds2011
880,logme,resnet101v2,1.2955485582351685,0.5916465520858765,False,caltech_birds2011
881,logme,resnet101v2,1.2955485582351685,0.5942354202270508,True,caltech_birds2011
882,logme,resnet152v2,1.2982690334320068,0.5938902497291565,False,caltech_birds2011
883,logme,resnet152v2,1.2982690334320068,0.6070072650909424,True,caltech_birds2011
884,logme,vgg16,1.269515037536621,0.5177770256996155,False,caltech_birds2011
885,logme,vgg16,1.269515037536621,0.2858129143714905,True,caltech_birds2011
886,logme,vgg19,1.2706040143966675,0.5340006947517395,False,caltech_birds2011
887,logme,vgg19,1.2706040143966675,0.3348291218280792,True,caltech_birds2011
888,logme,densenet121,1.2801252603530884,0.6774249076843262,False,caltech_birds2011
889,logme,densenet121,1.2801252603530884,0.7549188733100891,True,caltech_birds2011
890,logme,densenet169,1.282354474067688,0.6770797371864319,False,caltech_birds2011
891,logme,densenet169,1.282354474067688,0.7449085116386414,True,caltech_birds2011
892,logme,densenet201,1.2892122268676758,0.697790801525116,False,caltech_birds2011
893,logme,densenet201,1.2892122268676758,0.7571625709533691,True,caltech_birds2011
894,logme,xception,1.3141887187957764,0.5793924927711487,False,caltech_birds2011
895,logme,xception,1.3141887187957764,0.6491197943687439,True,caltech_birds2011
896,logme,mobilenet,1.2683393955230713,0.5849154591560364,False,caltech_birds2011
897,logme,mobilenet,1.2683393955230713,0.6826027035713196,True,caltech_birds2011
898,logme,mobilenetv2,1.2951794862747192,0.619779109954834,False,caltech_birds2011
899,logme,mobilenetv2,1.2951794862747192,0.6920952796936035,True,caltech_birds2011
900,logme,mobilenetv3,1.3059611320495605,0.6998619437217712,False,caltech_birds2011
901,logme,mobilenetv3,1.3059611320495605,0.726095974445343,True,caltech_birds2011
902,logme,nasnetmobile,1.292216181755066,0.5031066536903381,False,caltech_birds2011
903,logme,nasnetmobile,1.292216181755066,0.6116672158241272,True,caltech_birds2011
904,logme,efficientnetb0,1.3268109560012817,0.7416292428970337,False,caltech_birds2011
905,logme,efficientnetb0,1.3268109560012817,0.7217811346054077,True,caltech_birds2011
906,logme,efficientnetb1,1.3310049772262573,0.7412840723991394,False,caltech_birds2011
907,logme,efficientnetb1,1.3310049772262573,0.7228167057037354,True,caltech_birds2011
908,logme,efficientnetb2,1.3395211696624756,0.7279945015907288,False,caltech_birds2011
909,logme,efficientnetb2,1.3395211696624756,0.7302381992340088,True,caltech_birds2011
910,logme,efficientnetb3,1.3410348892211914,0.726095974445343,False,caltech_birds2011
911,logme,efficientnetb3,1.3410348892211914,0.7312737107276917,True,caltech_birds2011
912,hscore,resnet50,4588.01513671875,0.630134642124176,False,caltech_birds2011
913,hscore,resnet50,4588.01513671875,0.6946841478347778,True,caltech_birds2011
914,hscore,resnet101,5268.4150390625,0.6579219698905945,False,caltech_birds2011
915,hscore,resnet101,5268.4150390625,0.7159129977226257,True,caltech_birds2011
916,hscore,resnet50v2,3051.873291015625,0.5671384334564209,False,caltech_birds2011
917,hscore,resnet50v2,3051.873291015625,0.5281325578689575,True,caltech_birds2011
918,hscore,resnet101v2,3590.5830078125,0.5916465520858765,False,caltech_birds2011
919,hscore,resnet101v2,3590.5830078125,0.5942354202270508,True,caltech_birds2011
920,hscore,resnet152v2,4094.67919921875,0.5938902497291565,False,caltech_birds2011
921,hscore,resnet152v2,4094.67919921875,0.6070072650909424,True,caltech_birds2011
922,hscore,vgg16,429.9927062988281,0.5177770256996155,False,caltech_birds2011
923,hscore,vgg16,429.9927062988281,0.2858129143714905,True,caltech_birds2011
924,hscore,vgg19,445.24676513671875,0.5340006947517395,False,caltech_birds2011
925,hscore,vgg19,445.24676513671875,0.3348291218280792,True,caltech_birds2011
926,hscore,densenet121,567.4567260742188,0.6774249076843262,False,caltech_birds2011
927,hscore,densenet121,567.4567260742188,0.7549188733100891,True,caltech_birds2011
928,hscore,densenet169,648.5693359375,0.6770797371864319,False,caltech_birds2011
929,hscore,densenet169,648.5693359375,0.7449085116386414,True,caltech_birds2011
930,hscore,densenet201,753.3011474609375,0.697790801525116,False,caltech_birds2011
931,hscore,densenet201,753.3011474609375,0.7571625709533691,True,caltech_birds2011
932,hscore,xception,12492.388671875,0.5793924927711487,False,caltech_birds2011
933,hscore,xception,12492.388671875,0.6491197943687439,True,caltech_birds2011
934,hscore,mobilenet,857.912841796875,0.5849154591560364,False,caltech_birds2011
935,hscore,mobilenet,857.912841796875,0.6826027035713196,True,caltech_birds2011
936,hscore,mobilenetv2,2026.7496337890625,0.619779109954834,False,caltech_birds2011
937,hscore,mobilenetv2,2026.7496337890625,0.6920952796936035,True,caltech_birds2011
938,hscore,mobilenetv3,1903.1566162109375,0.6998619437217712,False,caltech_birds2011
939,hscore,mobilenetv3,1903.1566162109375,0.726095974445343,True,caltech_birds2011
940,hscore,nasnetmobile,8789.986328125,0.5031066536903381,False,caltech_birds2011
941,hscore,nasnetmobile,8789.986328125,0.6116672158241272,True,caltech_birds2011
942,hscore,efficientnetb0,3373.755615234375,0.7416292428970337,False,caltech_birds2011
943,hscore,efficientnetb0,3373.755615234375,0.7217811346054077,True,caltech_birds2011
944,hscore,efficientnetb1,2884.219482421875,0.7412840723991394,False,caltech_birds2011
945,hscore,efficientnetb1,2884.219482421875,0.7228167057037354,True,caltech_birds2011
946,hscore,efficientnetb2,3401.370361328125,0.7279945015907288,False,caltech_birds2011
947,hscore,efficientnetb2,3401.370361328125,0.7302381992340088,True,caltech_birds2011
948,hscore,efficientnetb3,3891.7099609375,0.726095974445343,False,caltech_birds2011
949,hscore,efficientnetb3,3891.7099609375,0.7312737107276917,True,caltech_birds2011
950,gbc,resnet50,-13.458075523376465,0.6659574508666992,False,dtd
951,gbc,resnet50,-13.458075523376465,0.6335106492042542,True,dtd
952,gbc,resnet101,-14.388113975524902,0.6558510661125183,False,dtd
953,gbc,resnet101,-14.388113975524902,0.6239361763000488,True,dtd
954,gbc,resnet50v2,-15.974071502685547,0.6452127695083618,False,dtd
955,gbc,resnet50v2,-15.974071502685547,0.5914893746376038,True,dtd
956,gbc,resnet101v2,-15.673929214477539,0.6521276831626892,False,dtd
957,gbc,resnet101v2,-15.673929214477539,0.5861701965332031,True,dtd
958,gbc,resnet152v2,-15.772500991821289,0.6606382727622986,False,dtd
959,gbc,resnet152v2,-15.772500991821289,0.574999988079071,True,dtd
960,gbc,vgg16,-31.804811477661133,0.5787234306335449,False,dtd
961,gbc,vgg16,-31.804811477661133,0.47765958309173584,True,dtd
962,gbc,vgg19,-30.12090301513672,0.5617021322250366,False,dtd
963,gbc,vgg19,-30.12090301513672,0.46063828468322754,True,dtd
964,gbc,densenet121,-20.10428810119629,0.664893627166748,False,dtd
965,gbc,densenet121,-20.10428810119629,0.6781914830207825,True,dtd
966,gbc,densenet169,-18.107101440429688,0.6851063966751099,False,dtd
967,gbc,densenet169,-18.107101440429688,0.6739361882209778,True,dtd
968,gbc,densenet201,-17.51969337463379,0.6845744848251343,False,dtd
969,gbc,densenet201,-17.51969337463379,0.6707446575164795,True,dtd
970,gbc,xception,-28.067829132080078,0.6335106492042542,False,dtd
971,gbc,xception,-28.067829132080078,0.6744681000709534,True,dtd
972,gbc,mobilenet,-17.84915542602539,0.6563829779624939,False,dtd
973,gbc,mobilenet,-17.84915542602539,0.6218085289001465,True,dtd
974,gbc,mobilenetv2,-24.842330932617188,0.63882976770401,False,dtd
975,gbc,mobilenetv2,-24.842330932617188,0.5856382846832275,True,dtd
976,gbc,mobilenetv3,-14.537569046020508,0.63882976770401,False,dtd
977,gbc,mobilenetv3,-14.537569046020508,0.5702127814292908,True,dtd
978,gbc,nasnetmobile,-29.71276092529297,0.6058510541915894,False,dtd
979,gbc,nasnetmobile,-29.71276092529297,0.5249999761581421,True,dtd
980,gbc,efficientnetb0,-15.439821243286133,0.686170220375061,False,dtd
981,gbc,efficientnetb0,-15.439821243286133,0.6824468374252319,True,dtd
982,gbc,efficientnetb1,-15.693954467773438,0.6973404288291931,False,dtd
983,gbc,efficientnetb1,-15.693954467773438,0.688829779624939,True,dtd
984,gbc,efficientnetb2,-17.864288330078125,0.681382954120636,False,dtd
985,gbc,efficientnetb2,-17.864288330078125,0.6787233948707581,True,dtd
986,gbc,efficientnetb3,-18.468339920043945,0.672340452671051,False,dtd
987,gbc,efficientnetb3,-18.468339920043945,0.681382954120636,True,dtd
988,leep,resnet50,-1.8780808448791504,0.6659574508666992,False,dtd
989,leep,resnet50,-1.8780808448791504,0.6335106492042542,True,dtd
990,leep,resnet101,-1.8413606882095337,0.6558510661125183,False,dtd
991,leep,resnet101,-1.8413606882095337,0.6239361763000488,True,dtd
992,leep,resnet50v2,-1.8298344612121582,0.6452127695083618,False,dtd
993,leep,resnet50v2,-1.8298344612121582,0.5914893746376038,True,dtd
994,leep,resnet101v2,-1.7401089668273926,0.6521276831626892,False,dtd
995,leep,resnet101v2,-1.7401089668273926,0.5861701965332031,True,dtd
996,leep,resnet152v2,-1.8982871770858765,0.6606382727622986,False,dtd
997,leep,resnet152v2,-1.8982871770858765,0.574999988079071,True,dtd
998,leep,vgg16,-2.137845277786255,0.5787234306335449,False,dtd
999,leep,vgg16,-2.137845277786255,0.47765958309173584,True,dtd
1000,leep,vgg19,-2.1479132175445557,0.5617021322250366,False,dtd
1001,leep,vgg19,-2.1479132175445557,0.46063828468322754,True,dtd
1002,leep,densenet121,-1.9556955099105835,0.664893627166748,False,dtd
1003,leep,densenet121,-1.9556955099105835,0.6781914830207825,True,dtd
1004,leep,densenet169,-1.7944505214691162,0.6851063966751099,False,dtd
1005,leep,densenet169,-1.7944505214691162,0.6739361882209778,True,dtd
1006,leep,densenet201,-1.8992289304733276,0.6845744848251343,False,dtd
1007,leep,densenet201,-1.8992289304733276,0.6707446575164795,True,dtd
1008,leep,xception,-1.818240761756897,0.6335106492042542,False,dtd
1009,leep,xception,-1.818240761756897,0.6744681000709534,True,dtd
1010,leep,mobilenet,-1.9374693632125854,0.6563829779624939,False,dtd
1011,leep,mobilenet,-1.9374693632125854,0.6218085289001465,True,dtd
1012,leep,mobilenetv2,-2.352323532104492,0.63882976770401,False,dtd
1013,leep,mobilenetv2,-2.352323532104492,0.5856382846832275,True,dtd
1014,leep,mobilenetv3,-2.2144129276275635,0.63882976770401,False,dtd
1015,leep,mobilenetv3,-2.2144129276275635,0.5702127814292908,True,dtd
1016,leep,nasnetmobile,-2.165853500366211,0.6058510541915894,False,dtd
1017,leep,nasnetmobile,-2.165853500366211,0.5249999761581421,True,dtd
1018,leep,efficientnetb0,-2.323922872543335,0.686170220375061,False,dtd
1019,leep,efficientnetb0,-2.323922872543335,0.6824468374252319,True,dtd
1020,leep,efficientnetb1,-2.2165706157684326,0.6973404288291931,False,dtd
1021,leep,efficientnetb1,-2.2165706157684326,0.688829779624939,True,dtd
1022,leep,efficientnetb2,-2.1871371269226074,0.681382954120636,False,dtd
1023,leep,efficientnetb2,-2.1871371269226074,0.6787233948707581,True,dtd
1024,leep,efficientnetb3,-2.1753761768341064,0.672340452671051,False,dtd
1025,leep,efficientnetb3,-2.1753761768341064,0.681382954120636,True,dtd
1026,nleep,resnet50,-1.0486977100372314,0.6659574508666992,False,dtd
1027,nleep,resnet50,-1.0486977100372314,0.6335106492042542,True,dtd
1028,nleep,resnet101,-1.0518327951431274,0.6558510661125183,False,dtd
1029,nleep,resnet101,-1.0518327951431274,0.6239361763000488,True,dtd
1030,nleep,resnet50v2,-1.0907883644104004,0.6452127695083618,False,dtd
1031,nleep,resnet50v2,-1.0907883644104004,0.5914893746376038,True,dtd
1032,nleep,resnet101v2,-1.0971665382385254,0.6521276831626892,False,dtd
1033,nleep,resnet101v2,-1.0971665382385254,0.5861701965332031,True,dtd
1034,nleep,resnet152v2,-1.1378792524337769,0.6606382727622986,False,dtd
1035,nleep,resnet152v2,-1.1378792524337769,0.574999988079071,True,dtd
1036,nleep,vgg16,-1.4766550064086914,0.5787234306335449,False,dtd
1037,nleep,vgg16,-1.4766550064086914,0.47765958309173584,True,dtd
1038,nleep,vgg19,-1.453150987625122,0.5617021322250366,False,dtd
1039,nleep,vgg19,-1.453150987625122,0.46063828468322754,True,dtd
1040,nleep,densenet121,-1.1032160520553589,0.664893627166748,False,dtd
1041,nleep,densenet121,-1.1032160520553589,0.6781914830207825,True,dtd
1042,nleep,densenet169,-1.1065864562988281,0.6851063966751099,False,dtd
1043,nleep,densenet169,-1.1065864562988281,0.6739361882209778,True,dtd
1044,nleep,densenet201,-1.097224235534668,0.6845744848251343,False,dtd
1045,nleep,densenet201,-1.097224235534668,0.6707446575164795,True,dtd
1046,nleep,xception,-1.2205795049667358,0.6335106492042542,False,dtd
1047,nleep,xception,-1.2205795049667358,0.6744681000709534,True,dtd
1048,nleep,mobilenet,-1.1254560947418213,0.6563829779624939,False,dtd
1049,nleep,mobilenet,-1.1254560947418213,0.6218085289001465,True,dtd
1050,nleep,mobilenetv2,-1.1743472814559937,0.63882976770401,False,dtd
1051,nleep,mobilenetv2,-1.1743472814559937,0.5856382846832275,True,dtd
1052,nleep,mobilenetv3,-1.0368064641952515,0.63882976770401,False,dtd
1053,nleep,mobilenetv3,-1.0368064641952515,0.5702127814292908,True,dtd
1054,nleep,nasnetmobile,-1.149504542350769,0.6058510541915894,False,dtd
1055,nleep,nasnetmobile,-1.149504542350769,0.5249999761581421,True,dtd
1056,nleep,efficientnetb0,-1.023329734802246,0.686170220375061,False,dtd
1057,nleep,efficientnetb0,-1.023329734802246,0.6824468374252319,True,dtd
1058,nleep,efficientnetb1,-0.9981805086135864,0.6973404288291931,False,dtd
1059,nleep,efficientnetb1,-0.9981805086135864,0.688829779624939,True,dtd
1060,nleep,efficientnetb2,-1.0066064596176147,0.681382954120636,False,dtd
1061,nleep,efficientnetb2,-1.0066064596176147,0.6787233948707581,True,dtd
1062,nleep,efficientnetb3,-1.043403148651123,0.672340452671051,False,dtd
1063,nleep,efficientnetb3,-1.043403148651123,0.681382954120636,True,dtd
1064,logme,resnet50,0.713783323764801,0.6659574508666992,False,dtd
1065,logme,resnet50,0.713783323764801,0.6335106492042542,True,dtd
1066,logme,resnet101,0.7117369771003723,0.6558510661125183,False,dtd
1067,logme,resnet101,0.7117369771003723,0.6239361763000488,True,dtd
1068,logme,resnet50v2,0.7128844857215881,0.6452127695083618,False,dtd
1069,logme,resnet50v2,0.7128844857215881,0.5914893746376038,True,dtd
1070,logme,resnet101v2,0.715671718120575,0.6521276831626892,False,dtd
1071,logme,resnet101v2,0.715671718120575,0.5861701965332031,True,dtd
1072,logme,resnet152v2,0.7142735719680786,0.6606382727622986,False,dtd
1073,logme,resnet152v2,0.7142735719680786,0.574999988079071,True,dtd
1074,logme,vgg16,0.6389557719230652,0.5787234306335449,False,dtd
1075,logme,vgg16,0.6389557719230652,0.47765958309173584,True,dtd
1076,logme,vgg19,0.6426785588264465,0.5617021322250366,False,dtd
1077,logme,vgg19,0.6426785588264465,0.46063828468322754,True,dtd
1078,logme,densenet121,0.6706398725509644,0.664893627166748,False,dtd
1079,logme,densenet121,0.6706398725509644,0.6781914830207825,True,dtd
1080,logme,densenet169,0.6871578097343445,0.6851063966751099,False,dtd
1081,logme,densenet169,0.6871578097343445,0.6739361882209778,True,dtd
