Tensor2Tensor HParams,MOSES BLEU,Sparsity,l0_norm_weight,l0_norm_weight_fn,dkl_weight_start,dkl_weight_diff,regularization
sparse_transformer_l0_regularization,25.89,0.205082580447,3.555555555555556e-7,cubic,300000,200000,none
sparse_transformer_l0_regularization,24.89,0.736624777317,4.222222222222222e-7,linear,0,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.7,0.721251606941,4.222222222222222e-7,linear,0,200000,label_smoothing
sparse_transformer_l0_regularization,25.34,0.669352173805,4.222222222222222e-7,linear,0,200000,none
sparse_transformer_l0_regularization,23.97,0.796562314034,4.222222222222222e-7,cubic,0,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.92,0.789200484753,4.222222222222222e-7,cubic,0,200000,label_smoothing
sparse_transformer_l0_regularization,24.82,0.748507201672,4.222222222222222e-7,cubic,0,200000,none
sparse_transformer_l0_regularization,26.05,0.577240109444,4.222222222222222e-7,linear,100000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.25,0.537524938583,4.222222222222222e-7,linear,100000,200000,label_smoothing
sparse_transformer_l0_regularization,25.74,0.476580709219,4.222222222222222e-7,linear,100000,200000,none
sparse_transformer_l0_regularization,25.66,0.640345335007,4.222222222222222e-7,cubic,100000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.3,0.607596635818,4.222222222222222e-7,cubic,100000,200000,label_smoothing
sparse_transformer_l0_regularization,25.85,0.545845448971,4.222222222222222e-7,cubic,100000,200000,none
sparse_transformer_l0_regularization,26.67,0.416362047195,4.222222222222222e-7,linear,200000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.59,0.372339934111,4.222222222222222e-7,linear,200000,200000,label_smoothing
sparse_transformer_l0_regularization,25.92,0.316776156425,4.222222222222222e-7,linear,200000,200000,none
sparse_transformer_l0_regularization,26.25,0.492229133844,4.222222222222222e-7,cubic,200000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.68,0.446830421686,4.222222222222222e-7,cubic,200000,200000,label_smoothing
sparse_transformer_l0_regularization,25.67,0.386438786983,4.222222222222222e-7,cubic,200000,200000,none
sparse_transformer_l0_regularization,26.85,0.230099245906,4.222222222222222e-7,linear,300000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.83,0.196317642927,4.222222222222222e-7,linear,300000,200000,label_smoothing
sparse_transformer_l0_regularization,26.04,0.164199158549,4.222222222222222e-7,linear,300000,200000,none
sparse_transformer_l0_regularization,26.99,0.319141566753,4.222222222222222e-7,cubic,300000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.6,0.276468038559,4.222222222222222e-7,cubic,300000,200000,label_smoothing
sparse_transformer_l0_regularization,25.98,0.231453374028,4.222222222222222e-7,cubic,300000,200000,none
sparse_transformer_l0_regularization,25.8,0.586361706257,2.888888888888889e-7,linear,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.39,0.564896464348,2.888888888888889e-7,linear,0,300000,label_smoothing
sparse_transformer_l0_regularization,25.78,0.506012916565,2.888888888888889e-7,linear,0,300000,none
sparse_transformer_l0_regularization,25.09,0.682949542999,2.888888888888889e-7,cubic,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.87,0.669448971748,2.888888888888889e-7,cubic,0,300000,label_smoothing
sparse_transformer_l0_regularization,25.83,0.615963220596,2.888888888888889e-7,cubic,0,300000,none
sparse_transformer_l0_regularization,26.74,0.417608708143,2.888888888888889e-7,linear,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.35,0.380025058985,2.888888888888889e-7,linear,100000,300000,label_smoothing
sparse_transformer_l0_regularization,25.88,0.330672055483,2.888888888888889e-7,linear,100000,300000,none
sparse_transformer_l0_regularization,26.06,0.506908237934,2.888888888888889e-7,cubic,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.43,0.469937741756,2.888888888888889e-7,cubic,100000,300000,label_smoothing
sparse_transformer_l0_regularization,25.79,0.412092894316,2.888888888888889e-7,cubic,100000,300000,none
sparse_transformer_l0_regularization,27.01,0.269587308168,2.888888888888889e-7,linear,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.5,0.235474601388,2.888888888888889e-7,linear,200000,300000,label_smoothing
sparse_transformer_l0_regularization,25.75,0.200051575899,2.888888888888889e-7,linear,200000,300000,none
sparse_transformer_l0_regularization,26.8,0.362757831812,2.888888888888889e-7,cubic,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.66,0.322010040283,2.888888888888889e-7,cubic,200000,300000,label_smoothing
sparse_transformer_l0_regularization,25.95,0.275266885757,2.888888888888889e-7,cubic,200000,300000,none
sparse_transformer_l0_regularization,25.75,0.641498863697,3.555555555555556e-7,linear,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.46,0.619610726833,3.555555555555556e-7,linear,0,300000,label_smoothing
sparse_transformer_l0_regularization,26.04,0.562898039818,3.555555555555556e-7,linear,0,300000,none
sparse_transformer_l0_regularization,24.66,0.732505440712,3.555555555555556e-7,cubic,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.52,0.72055876255,3.555555555555556e-7,cubic,0,300000,label_smoothing
sparse_transformer_l0_regularization,25.34,0.671976864338,3.555555555555556e-7,cubic,0,300000,none
sparse_transformer_l0_regularization,26.61,0.469757527113,3.555555555555556e-7,linear,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.62,0.430931061506,3.555555555555556e-7,linear,100000,300000,label_smoothing
sparse_transformer_l0_regularization,25.62,0.373493343592,3.555555555555556e-7,linear,100000,300000,none
sparse_transformer_l0_regularization,26.14,0.564192116261,3.555555555555556e-7,cubic,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.27,0.527663707733,3.555555555555556e-7,cubic,100000,300000,label_smoothing
sparse_transformer_l0_regularization,26.06,0.466088145971,3.555555555555556e-7,cubic,100000,300000,none
sparse_transformer_l0_regularization,27.01,0.30693936348,3.555555555555556e-7,linear,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.55,0.27048188448,3.555555555555556e-7,linear,200000,300000,label_smoothing
sparse_transformer_l0_regularization,26.1,0.228524878621,3.555555555555556e-7,linear,200000,300000,none
sparse_transformer_l0_regularization,26.71,0.411857068539,3.555555555555556e-7,cubic,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.79,0.369350999594,3.555555555555556e-7,cubic,200000,300000,label_smoothing
sparse_transformer_l0_regularization,25.98,0.315283685923,3.555555555555556e-7,cubic,200000,300000,none
sparse_transformer_l0_regularization,25.18,0.685205519199,4.222222222222222e-7,linear,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.04,0.665107309818,4.222222222222222e-7,linear,0,300000,label_smoothing
sparse_transformer_l0_regularization,25.68,0.610206663609,4.222222222222222e-7,linear,0,300000,none
sparse_transformer_l0_regularization,24.25,0.770854175091,4.222222222222222e-7,cubic,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.91,0.761692225933,4.222222222222222e-7,cubic,0,300000,label_smoothing
sparse_transformer_l0_regularization,25.07,0.71523720026,4.222222222222222e-7,cubic,0,300000,none
sparse_transformer_l0_regularization,26.29,0.516107678413,4.222222222222222e-7,linear,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.43,0.474373757839,4.222222222222222e-7,linear,100000,300000,label_smoothing
sparse_transformer_l0_regularization,25.94,0.414815247059,4.222222222222222e-7,linear,100000,300000,none
sparse_transformer_l0_regularization,25.8,0.611215174198,4.222222222222222e-7,cubic,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.34,0.574893474579,4.222222222222222e-7,cubic,100000,300000,label_smoothing
sparse_transformer_l0_regularization,25.68,0.514142990112,4.222222222222222e-7,cubic,100000,300000,none
sparse_transformer_l0_regularization,26.78,0.342874705791,4.222222222222222e-7,linear,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.78,0.301331013441,4.222222222222222e-7,linear,200000,300000,label_smoothing
sparse_transformer_l0_regularization,25.81,0.25711452961,4.222222222222222e-7,linear,200000,300000,none
sparse_transformer_l0_regularization,26.67,0.457373142242,4.222222222222222e-7,cubic,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.9,0.412739276886,4.222222222222222e-7,cubic,200000,300000,label_smoothing
sparse_transformer_l0_regularization,26.2,0.352068811655,4.222222222222222e-7,cubic,200000,300000,none
sparse_transformer_l0_regularization,25.98,0.535109996796,2.888888888888889e-7,linear,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.48,0.507938861847,2.888888888888889e-7,linear,0,400000,label_smoothing
sparse_transformer_l0_regularization,26.09,0.450735896826,2.888888888888889e-7,linear,0,400000,none
sparse_transformer_l0_regularization,25.38,0.654701590538,2.888888888888889e-7,cubic,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.92,0.638903617859,2.888888888888889e-7,cubic,0,400000,label_smoothing
sparse_transformer_l0_regularization,25.55,0.584087193012,2.888888888888889e-7,cubic,0,400000,none
sparse_transformer_l0_regularization,26.58,0.364524006844,2.888888888888889e-7,linear,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.78,0.327465653419,2.888888888888889e-7,linear,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.71,0.283539712429,2.888888888888889e-7,linear,100000,400000,none
sparse_transformer_l0_regularization,26.52,0.479369014502,2.888888888888889e-7,cubic,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.77,0.442168593407,2.888888888888889e-7,cubic,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.95,0.385922938585,2.888888888888889e-7,cubic,100000,400000,none
sparse_transformer_l0_regularization,26.02,0.588080525398,3.555555555555556e-7,linear,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.19,0.565185785294,3.555555555555556e-7,linear,0,400000,label_smoothing
sparse_transformer_l0_regularization,25.72,0.507287740707,3.555555555555556e-7,linear,0,400000,none
sparse_transformer_l0_regularization,24.97,0.70671081543,3.555555555555556e-7,cubic,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.93,0.692428052425,3.555555555555556e-7,cubic,0,400000,label_smoothing
sparse_transformer_l0_regularization,25.55,0.638832390308,3.555555555555556e-7,cubic,0,400000,none
sparse_transformer_l0_regularization,26.68,0.409922748804,3.555555555555556e-7,linear,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.43,0.371046930552,3.555555555555556e-7,linear,100000,400000,label_smoothing
sparse_transformer_l0_regularization,26.02,0.321363836527,3.555555555555556e-7,linear,100000,400000,none
sparse_transformer_l0_regularization,26.48,0.535279929638,3.555555555555556e-7,cubic,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.64,0.497036725283,3.555555555555556e-7,cubic,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.93,0.43616399169,3.555555555555556e-7,cubic,100000,400000,none
sparse_transformer_l0_regularization,25.73,0.634954869747,4.222222222222222e-7,linear,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.32,0.612264811993,4.222222222222222e-7,linear,0,400000,label_smoothing
sparse_transformer_l0_regularization,25.89,0.553508162498,4.222222222222222e-7,linear,0,400000,none
sparse_transformer_l0_regularization,24.39,0.746736228466,4.222222222222222e-7,cubic,0,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.48,0.733617901802,4.222222222222222e-7,cubic,0,400000,label_smoothing
sparse_transformer_l0_regularization,25.46,0.685136437416,4.222222222222222e-7,cubic,0,400000,none
sparse_transformer_l0_regularization,26.39,0.451964855194,4.222222222222222e-7,linear,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.68,0.410773187876,4.222222222222222e-7,linear,100000,400000,label_smoothing
sparse_transformer_l0_regularization,25.37,0.357934653759,4.222222222222222e-7,linear,100000,400000,none
sparse_transformer_l0_regularization,26.11,0.581622123718,4.222222222222222e-7,cubic,100000,400000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.74,0.54390925169,4.222222222222222e-7,cubic,100000,400000,label_smoothing
sparse_transformer_l0_regularization,26.09,0.483331590891,4.222222222222222e-7,cubic,100000,400000,none
sparse_transformer_l0_regularization,26.12,0.48364174366,2.888888888888889e-7,linear,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.54,0.455442488194,2.888888888888889e-7,linear,0,500000,label_smoothing
sparse_transformer_l0_regularization,25.92,0.402877032757,2.888888888888889e-7,linear,0,500000,none
sparse_transformer_l0_regularization,25.77,0.627880930901,2.888888888888889e-7,cubic,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.99,0.610635221004,2.888888888888889e-7,cubic,0,500000,label_smoothing
sparse_transformer_l0_regularization,26.01,0.553559541702,2.888888888888889e-7,cubic,0,500000,none
sparse_transformer_l0_regularization,26.08,0.537867665291,3.555555555555556e-7,linear,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.61,0.510673642159,3.555555555555556e-7,linear,0,500000,label_smoothing
sparse_transformer_l0_regularization,26.12,0.454616606236,3.555555555555556e-7,linear,0,500000,none
sparse_transformer_l0_regularization,25.09,0.68184363842,3.555555555555556e-7,cubic,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.17,0.664425909519,3.555555555555556e-7,cubic,0,500000,label_smoothing
sparse_transformer_l0_regularization,25.77,0.61188429594,3.555555555555556e-7,cubic,0,500000,none
sparse_transformer_l0_regularization,26.01,0.583498299122,4.222222222222222e-7,linear,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.5,0.556197404861,4.222222222222222e-7,linear,0,500000,label_smoothing
sparse_transformer_l0_regularization,25.75,0.498594969511,4.222222222222222e-7,linear,0,500000,none
sparse_transformer_l0_regularization,24.84,0.723058342934,4.222222222222222e-7,cubic,0,500000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.76,0.708774745464,4.222222222222222e-7,cubic,0,500000,label_smoothing
sparse_transformer_l0_regularization,25.51,0.658423542976,4.222222222222222e-7,cubic,0,500000,none
sparse_transformer_l0_regularization,21.16,0.903274297714,5.555555555555555e-7,linear,0,1,dropout+label_smoothing
sparse_transformer_l0_regularization,22.27,0.903080940247,5.555555555555555e-7,linear,0,1,label_smoothing
sparse_transformer_l0_regularization,22.7,0.882563233376,5.555555555555555e-7,linear,0,1,none
sparse_transformer_l0_regularization,19.72,0.933345854282,7.777777777777778e-7,linear,0,1,dropout+label_smoothing
sparse_transformer_l0_regularization,21.24,0.93366420269,7.777777777777778e-7,linear,0,1,label_smoothing
sparse_transformer_l0_regularization,21.48,0.919579148293,7.777777777777778e-7,linear,0,1,none
sparse_transformer_l0_regularization,23.24,0.840158641338,5.555555555555555e-7,linear,0,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.23,0.83533257246,5.555555555555555e-7,linear,0,100000,label_smoothing
sparse_transformer_l0_regularization,24.15,0.800186991692,5.555555555555555e-7,linear,0,100000,none
sparse_transformer_l0_regularization,22.65,0.869495391846,5.555555555555555e-7,cubic,0,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,23.54,0.86761456728,5.555555555555555e-7,cubic,0,100000,label_smoothing
sparse_transformer_l0_regularization,23.45,0.839573264122,5.555555555555555e-7,cubic,0,100000,none
sparse_transformer_l0_regularization,25.04,0.71046602726,5.555555555555555e-7,linear,100000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.02,0.681019067764,5.555555555555555e-7,linear,100000,100000,label_smoothing
sparse_transformer_l0_regularization,25.59,0.623520255089,5.555555555555555e-7,linear,100000,100000,none
sparse_transformer_l0_regularization,24.65,0.738568723202,5.555555555555555e-7,cubic,100000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.94,0.715176820755,5.555555555555555e-7,cubic,100000,100000,label_smoothing
sparse_transformer_l0_regularization,25.36,0.660779237747,5.555555555555555e-7,cubic,100000,100000,none
sparse_transformer_l0_regularization,25.94,0.568285822868,5.555555555555555e-7,linear,200000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.59,0.522544145584,5.555555555555555e-7,linear,200000,100000,label_smoothing
sparse_transformer_l0_regularization,26.22,0.457788258791,5.555555555555555e-7,linear,200000,100000,none
sparse_transformer_l0_regularization,25.95,0.604658305645,5.555555555555555e-7,cubic,200000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.48,0.564059138298,5.555555555555555e-7,cubic,200000,100000,label_smoothing
sparse_transformer_l0_regularization,26.07,0.498878777027,5.555555555555555e-7,cubic,200000,100000,none
sparse_transformer_l0_regularization,26.8,0.381326675415,5.555555555555555e-7,linear,300000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.68,0.333821594715,5.555555555555555e-7,linear,300000,100000,label_smoothing
sparse_transformer_l0_regularization,26.03,0.281318575144,5.555555555555555e-7,linear,300000,100000,none
sparse_transformer_l0_regularization,26.61,0.430985808372,5.555555555555555e-7,cubic,300000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.69,0.38225838542,5.555555555555555e-7,cubic,300000,100000,label_smoothing
sparse_transformer_l0_regularization,26.06,0.322734773159,5.555555555555555e-7,cubic,300000,100000,none
sparse_transformer_l0_regularization,27.11,0.125048473477,5.555555555555555e-7,linear,400000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.95,0.104743123055,5.555555555555555e-7,linear,400000,100000,label_smoothing
sparse_transformer_l0_regularization,25.17,0.0841101408005,5.555555555555555e-7,linear,400000,100000,none
sparse_transformer_l0_regularization,27.24,0.191156178713,5.555555555555555e-7,cubic,400000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.5,0.160574361682,5.555555555555555e-7,cubic,400000,100000,label_smoothing
sparse_transformer_l0_regularization,25.43,0.130944415927,5.555555555555555e-7,cubic,400000,100000,none
sparse_transformer_l0_regularization,21.78,0.889014482498,7.777777777777778e-7,linear,0,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,23.09,0.885584950447,7.777777777777778e-7,linear,0,100000,label_smoothing
sparse_transformer_l0_regularization,23.38,0.861137568951,7.777777777777778e-7,linear,0,100000,none
sparse_transformer_l0_regularization,21.1,0.910109400749,7.777777777777778e-7,cubic,0,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,22.27,0.908903717995,7.777777777777778e-7,cubic,0,100000,label_smoothing
sparse_transformer_l0_regularization,22.55,0.889639258385,7.777777777777778e-7,cubic,0,100000,none
sparse_transformer_l0_regularization,24.14,0.788930416107,7.777777777777778e-7,linear,100000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.89,0.767930746078,7.777777777777778e-7,linear,100000,100000,label_smoothing
sparse_transformer_l0_regularization,24.92,0.718768954277,7.777777777777778e-7,linear,100000,100000,none
sparse_transformer_l0_regularization,23.66,0.811884641647,7.777777777777778e-7,cubic,100000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.51,0.796103537083,7.777777777777778e-7,cubic,100000,100000,label_smoothing
sparse_transformer_l0_regularization,24.94,0.750787258148,7.777777777777778e-7,cubic,100000,100000,none
sparse_transformer_l0_regularization,25.77,0.662113964558,7.777777777777778e-7,linear,200000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.37,0.62241089344,7.777777777777778e-7,linear,200000,100000,label_smoothing
sparse_transformer_l0_regularization,25.58,0.557973384857,7.777777777777778e-7,linear,200000,100000,none
sparse_transformer_l0_regularization,25.07,0.697698354721,7.777777777777778e-7,cubic,200000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.74,0.661049962044,7.777777777777778e-7,cubic,200000,100000,label_smoothing
sparse_transformer_l0_regularization,26.16,0.598980128765,7.777777777777778e-7,cubic,200000,100000,none
sparse_transformer_l0_regularization,26.41,0.473121106625,7.777777777777778e-7,linear,300000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.86,0.419433832169,7.777777777777778e-7,linear,300000,100000,label_smoothing
sparse_transformer_l0_regularization,26.1,0.35853010416,7.777777777777778e-7,linear,300000,100000,none
sparse_transformer_l0_regularization,26.23,0.527354121208,7.777777777777778e-7,cubic,300000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.46,0.475553154945,7.777777777777778e-7,cubic,300000,100000,label_smoothing
sparse_transformer_l0_regularization,25.93,0.409924209118,7.777777777777778e-7,cubic,300000,100000,none
sparse_transformer_l0_regularization,26.8,0.163286745548,7.777777777777778e-7,linear,400000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.29,0.136762410402,7.777777777777778e-7,linear,400000,100000,label_smoothing
sparse_transformer_l0_regularization,25.78,0.111190706491,7.777777777777778e-7,linear,400000,100000,none
sparse_transformer_l0_regularization,27.01,0.247905120254,7.777777777777778e-7,cubic,400000,100000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.37,0.209271386266,7.777777777777778e-7,cubic,400000,100000,label_smoothing
sparse_transformer_l0_regularization,25.56,0.171357274055,7.777777777777778e-7,cubic,400000,100000,none
sparse_transformer_l0_regularization,23.98,0.795023143291,5.555555555555555e-7,linear,0,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.08,0.783780515194,5.555555555555555e-7,linear,0,200000,label_smoothing
sparse_transformer_l0_regularization,25.22,0.741602241993,5.555555555555555e-7,linear,0,200000,none
sparse_transformer_l0_regularization,22.93,0.845236122608,5.555555555555555e-7,cubic,0,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.15,0.840732812881,5.555555555555555e-7,cubic,0,200000,label_smoothing
sparse_transformer_l0_regularization,24.21,0.807696223259,5.555555555555555e-7,cubic,0,200000,none
sparse_transformer_l0_regularization,25.52,0.652505040169,5.555555555555555e-7,linear,100000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.16,0.616826534271,5.555555555555555e-7,linear,100000,200000,label_smoothing
sparse_transformer_l0_regularization,26.08,0.555295526981,5.555555555555555e-7,linear,100000,200000,none
sparse_transformer_l0_regularization,24.78,0.712429642677,5.555555555555555e-7,cubic,100000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.77,0.686035990715,5.555555555555555e-7,cubic,100000,200000,label_smoothing
sparse_transformer_l0_regularization,25.41,0.627518117428,5.555555555555555e-7,cubic,100000,200000,none
sparse_transformer_l0_regularization,26.46,0.490866959095,5.555555555555555e-7,linear,200000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.76,0.441728234291,5.555555555555555e-7,linear,200000,200000,label_smoothing
sparse_transformer_l0_regularization,26.04,0.381416171789,5.555555555555555e-7,linear,200000,200000,none
sparse_transformer_l0_regularization,26.06,0.570704579353,5.555555555555555e-7,cubic,200000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.63,0.52461796999,5.555555555555555e-7,cubic,200000,200000,label_smoothing
sparse_transformer_l0_regularization,25.83,0.460636377335,5.555555555555555e-7,cubic,200000,200000,none
sparse_transformer_l0_regularization,27.15,0.278524488211,5.555555555555555e-7,linear,300000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.39,0.239662766457,5.555555555555555e-7,linear,300000,200000,label_smoothing
sparse_transformer_l0_regularization,26.2,0.19977658987,5.555555555555555e-7,linear,300000,200000,none
sparse_transformer_l0_regularization,26.7,0.384511679411,5.555555555555555e-7,cubic,300000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.72,0.335992842913,5.555555555555555e-7,cubic,300000,200000,label_smoothing
sparse_transformer_l0_regularization,26,0.283173054457,5.555555555555555e-7,cubic,300000,200000,none
sparse_transformer_l0_regularization,22.87,0.855090558529,7.777777777777778e-7,linear,0,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,23.75,0.847429811954,7.777777777777778e-7,linear,0,200000,label_smoothing
sparse_transformer_l0_regularization,24.06,0.815214633942,7.777777777777778e-7,linear,0,200000,none
sparse_transformer_l0_regularization,21.93,0.892696857452,7.777777777777778e-7,cubic,0,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,22.97,0.890202522278,7.777777777777778e-7,cubic,0,200000,label_smoothing
sparse_transformer_l0_regularization,23.26,0.866512358189,7.777777777777778e-7,cubic,0,200000,none
sparse_transformer_l0_regularization,24.81,0.738049447536,7.777777777777778e-7,linear,100000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.56,0.71020168066,7.777777777777778e-7,linear,100000,200000,label_smoothing
sparse_transformer_l0_regularization,25.94,0.652709662914,7.777777777777778e-7,linear,100000,200000,none
sparse_transformer_l0_regularization,24.03,0.790073394775,7.777777777777778e-7,cubic,100000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.02,0.769579827785,7.777777777777778e-7,cubic,100000,200000,label_smoothing
sparse_transformer_l0_regularization,25,0.721285581589,7.777777777777778e-7,cubic,100000,200000,none
sparse_transformer_l0_regularization,26.08,0.586418867111,7.777777777777778e-7,linear,200000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.55,0.539181888103,7.777777777777778e-7,linear,200000,200000,label_smoothing
sparse_transformer_l0_regularization,26.32,0.473165720701,7.777777777777778e-7,linear,200000,200000,none
sparse_transformer_l0_regularization,25.63,0.663412690163,7.777777777777778e-7,cubic,200000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.21,0.624015748501,7.777777777777778e-7,cubic,200000,200000,label_smoothing
sparse_transformer_l0_regularization,25.78,0.560039103031,7.777777777777778e-7,cubic,200000,200000,none
sparse_transformer_l0_regularization,26.74,0.351732313633,7.777777777777778e-7,linear,300000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.48,0.306453019381,7.777777777777778e-7,linear,300000,200000,label_smoothing
sparse_transformer_l0_regularization,25.86,0.255111277103,7.777777777777778e-7,linear,300000,200000,none
sparse_transformer_l0_regularization,26.41,0.474277168512,7.777777777777778e-7,cubic,300000,200000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.55,0.42257925868,7.777777777777778e-7,cubic,300000,200000,label_smoothing
sparse_transformer_l0_regularization,26.15,0.359867572784,7.777777777777778e-7,cubic,300000,200000,none
sparse_transformer_l0_regularization,24.5,0.751312017441,5.555555555555555e-7,linear,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.37,0.734768509865,5.555555555555555e-7,linear,0,300000,label_smoothing
sparse_transformer_l0_regularization,25.63,0.68544203043,5.555555555555555e-7,linear,0,300000,none
sparse_transformer_l0_regularization,23.32,0.823882699013,5.555555555555555e-7,cubic,0,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,24.48,0.817084550858,5.555555555555555e-7,cubic,0,300000,label_smoothing
sparse_transformer_l0_regularization,24.51,0.780844926834,5.555555555555555e-7,cubic,0,300000,none
sparse_transformer_l0_regularization,25.92,0.590337574482,5.555555555555555e-7,linear,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.44,0.551062166691,5.555555555555555e-7,linear,100000,300000,label_smoothing
sparse_transformer_l0_regularization,25.92,0.487669438124,5.555555555555555e-7,linear,100000,300000,none
sparse_transformer_l0_regularization,25.28,0.685072600842,5.555555555555555e-7,cubic,100000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,25.86,0.655083835125,5.555555555555555e-7,cubic,100000,300000,label_smoothing
sparse_transformer_l0_regularization,25.55,0.592560172081,5.555555555555555e-7,cubic,100000,300000,none
sparse_transformer_l0_regularization,26.41,0.40522146225,5.555555555555555e-7,linear,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.93,0.360735476017,5.555555555555555e-7,linear,200000,300000,label_smoothing
sparse_transformer_l0_regularization,25.77,0.307685762644,5.555555555555555e-7,linear,200000,300000,none
sparse_transformer_l0_regularization,26.18,0.533005595207,5.555555555555555e-7,cubic,200000,300000,dropout+label_smoothing
sparse_transformer_l0_regularization,26.73,0.48703545332,5.555555555555555e-7,cubic,200000,300000,label_smoothing
